iter	Logloss
955	0.002724404244
956	0.002724355456
957	0.002724350574
958	0.002723991472
959	0.002723951963
960	0.002723969868
961	0.002723959927
962	0.002723849888
963	0.002723836443
964	0.002723721678
965	0.00272325347
966	0.002723268722
967	0.002723246857
968	0.002723172095
969	0.002723101112
970	0.002723006213
971	0.002722990153
972	0.002722863168
973	0.002722853719
974	0.002720328892
975	0.002720299393
976	0.002720309282
977	0.002720316049
978	0.00272017054
979	0.002720167378
980	0.002703301256
981	0.002697265568
982	0.002697243373
983	0.002697257994
984	0.002696602367
985	0.002696579252
986	0.002696567355
987	0.002692726682
988	0.002692654795
989	0.002692678395
990	0.002692628135
991	0.002676047832
992	0.002665390697
993	0.002665371019
994	0.002665354184
995	0.002665352427
996	0.002665294664
997	0.002665288629
998	0.002664978271
999	0.002664966315
